,logFC,AveExpr,t,P.Value,adj.P.Val,B
VEGFD,-4.09084304353928,2.55134066068489,-20.0258141255122,3.74153253187325e-67,8.68182851824983e-65,142.190171980568
CDO1,-2.4421052287823,1.8181701148438,-20.0217834548942,3.91945761001018e-67,9.05901931838353e-65,142.143941414828
CMTM2,-1.40792592797247,1.06141597450952,-19.998851508604,5.10512009417986e-67,1.17533425043271e-64,141.880944683812
NLRC4,-1.90162082627809,2.26112161520859,-19.9767615489415,6.58496696282291e-67,1.51013534184769e-64,141.627645961776
GDF10,-3.36296549331183,2.10258351887274,-19.9575306110087,8.21824271896298e-67,1.8773906564738e-64,141.407164283879
LRRC2,-1.30862942854389,0.704434640202247,-19.9410670316334,9.93451251897951e-67,2.26069613453133e-64,141.218435199833
TMEM177,1.40875843068996,3.69409090066151,19.9208752137384,1.25358245837465e-66,2.84167857429557e-64,140.98699939225
SCN4B,-2.61406213403617,2.1029812889044,-19.9074882027767,1.46255066189154e-66,3.30267474753118e-64,140.833578693756
FAM110D,-1.92625084264436,1.90938518895843,-19.8838135209457,1.92091642586349e-66,4.32118214914283e-64,140.562295075218
SLC39A8,-2.790809531865,5.79588326185212,-19.8734541211518,2.16425974460126e-66,4.8500814002779e-64,140.443604089902
TUBB1,-1.2965397139814,0.62961527056688,-19.8400954724825,3.17751407451876e-66,7.09380017136314e-64,140.061467442106
AC116312.1,-1.20906319451419,0.441193567983963,-19.7905469923698,5.61989713842066e-66,1.24520863738435e-63,139.494052572766
AC104984.2,-1.19108529513172,0.262639730957862,-19.7481055374696,9.15740542264709e-66,2.02142007790252e-63,139.008201651028
SBSPON,-2.33532740684056,1.72463416786604,-19.7012618476675,1.56937861639546e-65,3.43851438264371e-63,138.47214797509
INMT,-4.0059150533886,4.32884279704165,-19.6842709335977,1.90794146386771e-65,4.14945586706403e-63,138.277763646482
AC010976.2,-1.96064626066823,0.8915873949101,-19.667897654945,2.30307119036538e-65,4.99038271388805e-63,138.090471012253
TGFBR3,-2.60757557461676,2.68701243126345,-19.6389396323045,3.21255967103514e-65,6.93559860408312e-63,137.759284563834
PTCRA,-1.75320896456829,1.19004782877282,-19.6205790294662,3.96716426301651e-65,8.53345720195865e-63,137.549339829785
SIGLEC11,-1.59198851755264,1.02482731677738,-19.5878699141039,5.77671594145328e-65,1.23806576057227e-62,137.175407013295
KIF17,-1.48156463739629,1.31969578701715,-19.5413765221135,9.85327434208838e-65,2.10410247526813e-62,136.644070450272
SOSTDC1,-3.76898856857463,1.70553402847229,-19.5159798015629,1.31891080249133e-64,2.80628032047777e-62,136.353921051123
STARD8,-2.03292107595139,2.894261713117,-19.5090790157531,1.42764362792561e-64,3.02670719937697e-62,136.27509284681
PRKCE,-1.68941223917277,2.78955290229701,-19.5027693802318,1.53488265211744e-64,3.24239834231175e-62,136.203021553078
CLEC14A,-2.33349156666227,5.08209981381463,-19.4809194237772,1.97237847014719e-64,4.1517157954834e-62,135.953473015442
CLEC4M,-1.01435680027236,0.212675480792676,-19.4360091942862,3.30208374894396e-64,6.90135503529288e-62,135.440704198807
ALDH18A1,1.55718463073834,6.32171967622957,19.4342918952537,3.36778233346313e-64,7.01379346889223e-62,135.421100768736
HBA2,-4.53034895635735,4.22611865738284,-19.4304119987151,3.52106435488104e-64,7.30720038549222e-62,135.376811817202
TENT5B,-2.88688935044909,3.02768019069803,-19.4259926447183,3.70416837411045e-64,7.66022019766042e-62,135.326366845572
GP9,-1.05417758820341,0.348494950267027,-19.4106445363156,4.41719584135769e-64,9.10282127615174e-62,135.151190545446
DPEP2,-2.16630417345429,2.50203252152643,-19.4082062372034,4.5424689974118e-64,9.32836368534693e-62,135.123363144045
NPR1,-2.81918703138682,3.0920902812838,-19.4034828547233,4.79533194888507e-64,9.81344702789543e-62,135.069458680166
GOLM1,2.42320120938383,7.30756740947875,19.3871216450147,5.78501578862707e-64,1.17978290847786e-61,134.88275815569
IGSF10,-2.46868771596718,1.44552948717125,-19.3661767077739,7.35532432140533e-64,1.49485553398271e-61,134.643792530958
FEZ1,-1.89915043186562,2.28207942718143,-19.3575294710453,8.12186530504067e-64,1.64497078126628e-61,134.545147569396
DNASE1L3,-2.82127014046447,1.65235574319496,-19.3400844964426,9.91979534329782e-64,2.00223595186057e-61,134.346164660604
ERG,-2.02491855156557,2.97755476197394,-19.3379682235726,1.01633594747423e-63,2.0443961799398e-61,134.322027960408
UBE2T,2.85409652693753,5.17347855248117,19.2980509080509,1.60584240641288e-63,3.20830982200551e-61,133.866848385723
PPP1R14B,2.01116656628921,7.13215076876416,19.2671463674733,2.28803231271025e-63,4.54047301166722e-61,133.5145588828
AC084880.1,-1.94251245471578,1.75662152551365,-19.2341434605019,3.33896763098395e-63,6.60376088036685e-61,133.13846337111
PHACTR1,-2.25721523957612,2.35806104680409,-19.2249387741258,3.71009820761257e-63,7.31323639332005e-61,133.033589467441
LMO2,-1.88720047928566,3.67356676515125,-19.1824370624171,6.03512737244783e-63,1.17006031933332e-60,132.549465415109
SMAD6,-2.09554005632487,2.55450319801994,-19.1775893367231,6.37942985455834e-63,1.23275684186216e-60,132.494259122795
GPA33,-2.82224365611539,1.43533423435673,-19.1360310367361,1.0263590623809e-62,1.97684805289561e-60,132.021097324195
AP003385.4,-1.8346250546821,0.704356190990342,-19.1265072096314,1.14449714051264e-62,2.19007702816669e-60,131.91269111413
VIPR1,-2.97050294218606,2.89852283027159,-19.0564298691105,2.55052583264889e-62,4.84912553305356e-60,131.115343239648
GRASP,-2.25851702153199,3.41555003583085,-19.0388401338707,3.1184941435596e-62,5.909897357978e-60,130.915293657642
CAT,-2.03484479095439,6.50470612756967,-18.9490043205782,8.70252969000442e-62,1.64394132970987e-59,129.894146521727
NME1,2.05159769873708,5.43659345686815,18.9412856363775,9.50431606320505e-62,1.78966575122422e-59,129.806454127729
COL6A6,-2.65027859800398,1.70348639780835,-18.8982405306636,1.55351752392875e-61,2.91596228743033e-59,129.317547185303
LINC00702,-1.21746870402458,0.731745290177197,-18.858361568471,2.44866349343708e-61,4.58156599924427e-59,128.864801174982
FAM189A2,-3.12916859549899,3.22513429852401,-18.8194112982039,3.81820339846068e-61,7.12143265501505e-59,128.422786379844
F11,-2.3454195132839,0.982247492675495,-18.7849754733848,5.6540606163385e-61,1.0446364407704e-58,128.032158601074
TCEAL2,-2.53023003223392,1.31539016680634,-18.7780314353221,6.11976306354537e-61,1.12714561074761e-58,127.953405803778
PKNOX2,-1.96707373446408,1.43565642246686,-18.7695959900637,6.73733225403541e-61,1.2370245744185e-58,127.85774698202
EFNA4,2.01905484984808,5.30700070608897,18.7330564875918,1.02165624883641e-60,1.86422216699445e-58,127.443488665391
TRHDE,-1.36934136969401,0.461597539801099,-18.6276907427431,3.39077130596838e-60,6.16806417380137e-58,126.249883053103
PARAL1,-2.84733645463735,1.54143924884321,-18.6088712633974,4.20037763340364e-60,7.61728790638596e-58,126.036843482345
DACH1,-2.23848567921218,1.64146479105862,-18.6060638155626,4.33669256078319e-60,7.82819484617644e-58,126.005066698814
ADGRE1,-2.25073806516409,1.4851746115044,-18.6059311657636,4.3432415669003e-60,7.82819484617644e-58,126.003565295326
ETV4,3.16181853647663,4.73411606856392,18.6031360076718,4.48356117400228e-60,8.05646733150447e-58,125.971928694717
CFP,-1.80420983744242,1.77355961312314,-18.5595993048317,7.35619160803048e-60,1.31780918235289e-57,125.479297941092
ADRB1,-3.13037924171261,2.12789214414021,-18.529698220325,1.03341070722104e-59,1.8400954761992e-57,125.141104352187
AC010776.2,-1.70716740892324,0.567503384295283,-18.4957138339055,1.52050896100061e-59,2.69926979347752e-57,124.756872814109
MMRN2,-2.09216684065772,3.86430487472582,-18.4382322035571,2.92086822958695e-59,5.15419556034119e-57,124.107335849108
CLDN5,-2.86462624180903,4.36778720799214,-18.4228401061942,3.47855530102628e-59,6.11997290542946e-57,123.933483568395
SMIM25,-2.59098786496324,3.75380527259285,-18.3969922128045,4.66448566627882e-59,8.17272191818269e-57,123.641607855857
AP001189.3,-1.94079248987772,1.6601536081692,-18.335610350075,9.35825806143831e-59,1.63182548409778e-56,122.948854882814
LINC01352,-1.18091795422967,0.717285887873887,-18.2941521346352,1.49728536374686e-58,2.60315648284698e-56,122.481260659149
AC090796.1,-1.40223702354356,0.518662019272512,-18.2921656736393,1.53137582829258e-58,2.65459495787965e-56,122.45886214489
PLPP2,2.45818649683936,4.86756538141741,18.2896744505674,1.57522665435548e-58,2.7226014238828e-56,122.430772940877
OR7E47P,-1.8973415334686,1.93765818789022,-18.2843632102623,1.6729484276153e-58,2.88304779025703e-56,122.370890262201
RNU6-967P,-1.07576436115266,0.197857558547408,-18.2723292550374,1.91735144550752e-58,3.29460231764788e-56,122.2352259335
GIMAP1,-1.87364230857638,2.58438928996757,-18.2654964812208,2.07167606727101e-58,3.54943151316334e-56,122.158206200707
B3GNT3,3.66277977498046,5.05516071700487,18.2636513449216,2.11543749879167e-58,3.61390305228357e-56,122.137408788176
AC021016.2,-1.36332802747931,1.99152654164577,-18.2630284344501,2.13041869430881e-58,3.6289773700917e-56,122.130387777674
MBNL1-AS1,-1.46433585194056,1.28739141960998,-18.2298617270092,3.10179185192605e-58,5.2532588554258e-56,121.756637013908
GLIPR2,-2.33415699663631,5.145095791759,-18.2223948064394,3.37546084944351e-58,5.70036995829517e-56,121.672515425047
AC019193.2,-1.02058362284399,0.563520149180692,-18.2078642323309,3.97906191819679e-58,6.68142311494822e-56,121.50883874974
CLDN18,-6.24618700074149,4.15372943959221,-18.2061882451829,4.05527920201127e-58,6.79005811386762e-56,121.489961922998
RASGRP4,-1.62888588475631,1.72258835679278,-18.1777973132945,5.5921520418241e-58,9.33683447708297e-56,121.170254442831
ADAMTS9-AS1,-1.2262172704238,0.506541724400048,-18.1522042640623,7.47033320763879e-58,1.24374717116332e-55,120.882155607361
FAM83A,4.49466745210103,4.67508681126073,18.1247550855146,1.01900216785234e-57,1.69177323292623e-55,120.573270690793
SLC14A1,-1.86833074863301,1.00061277226239,-18.1087943047001,1.2205481127866e-57,2.02069282784878e-55,120.39371622874
PI16,-2.51259623075671,1.16722824938146,-18.1040326247446,1.28805748709448e-57,2.12648549508051e-55,120.34015602696
KL,-2.25145538336145,1.57736407848233,-18.0896590331273,1.51531228545152e-57,2.48772912200394e-55,120.178500088299
GIMAP6,-2.19578084444481,4.20285191756831,-18.0651938918898,1.9979396589882e-57,3.26189938009547e-55,119.903419014002
AL445423.1,-1.21548755696188,0.726190996835512,-18.0461455343668,2.4776998777576e-57,4.0339965578806e-55,119.689306116535
CTHRC1,3.51382989260539,6.05150528785106,18.0445085346405,2.52394567959026e-57,4.09796998522564e-55,119.670908017454
MED4-AS1,-1.39056125436404,0.884427930999328,-18.0436142637328,2.54957224480496e-57,4.12820574077788e-55,119.660857556594
PLCL1,-1.36078908432315,1.46559431705351,-18.0404609743407,2.64202565802009e-57,4.26078482228334e-55,119.6254195937
LINC02104,-1.02509021111816,0.558952628366961,-18.0403308704376,2.64591137289304e-57,4.26078482228334e-55,119.623957465197
AL035409.1,-1.70297129890149,1.04355476478977,-18.0344190423137,2.82863093166609e-57,4.54261171254867e-55,119.557522126968
LINC01290,-1.64865511642019,1.2256999227285,-18.0108657810532,3.69059112997209e-57,5.91076250049716e-55,119.292890931097
CSRNP1,-2.23789465773475,5.61218405542844,-18.0085410046066,3.78875104629665e-57,6.05152870370276e-55,119.266775677989
ADM2,2.46519487967739,3.20321829428859,18.0056747763822,3.9133695165677e-57,6.23368033966127e-55,119.234579202231
ANOS1,-3.04149992598428,3.81649952986817,-18.0027477198268,4.04485873752473e-57,6.42576507472324e-55,119.201700747387
AC125807.2,-1.71114554650436,1.73229834500992,-17.9840934835949,4.99296987807346e-57,7.91063598585736e-55,118.992196304393
FOLR3,-2.30416081883759,0.946389223923874,-17.9601911016106,6.53898642593526e-57,1.0332299784766e-54,118.723829248401
RHOJ,-1.81665003787288,3.32181077081125,-17.9457042577053,7.7000819739782e-57,1.21344232989927e-54,118.561219724913
SEMA5A,-2.61152828062857,2.6829482743367,-17.9003807407982,1.28376896358163e-56,2.01230785041421e-54,118.052692728081
HHIP,-3.34996374377517,1.8547231317587,-17.8984028721471,1.31271713983585e-56,2.05222606863781e-54,118.030508552395
SLIT2,-2.45974342606393,3.06134788307946,-17.8980839851921,1.31744503249672e-56,2.05416865939925e-54,118.026931909721
TMEM184A,2.45486184179328,3.75377037584313,17.8863109158382,1.50442818947197e-56,2.33336812187102e-54,117.894896216863
PPP1R14BP3,1.96384804364582,6.33578010969866,17.8790022394689,1.63361130392748e-56,2.52708091944561e-54,117.812940048529
HBB,-4.80358172111826,5.91820403262632,-17.8651505624836,1.90961175192468e-56,2.94630097997217e-54,117.657637010219
CXCR2,-1.94183711036931,1.38265656980457,-17.8351117961042,2.67869250047982e-56,4.12210910165221e-54,117.32095213828
GLDN,-2.2066878257027,1.82350386567972,-17.8194121616016,3.196798702866e-56,4.90658650910198e-54,117.145042964089
TMEM88,-2.06373808509386,3.02569057194697,-17.807375749106,3.66081672178973e-56,5.60418742724268e-54,117.010205950312
LRRC32,-2.21163166541392,4.61043586430442,-17.8019274184072,3.89241463651277e-56,5.94329362297383e-54,116.949179151079
AOC3,-2.88928015917265,5.09283599677565,-17.797358952109,4.09785198581281e-56,6.24080621033167e-54,116.898011435433
COLEC10,-1.53553278629812,0.67143438279377,-17.7914623536431,4.37910217708881e-56,6.65194649776444e-54,116.831973395776
SPAG4,2.29695040659547,3.9752155945896,17.7794249482218,5.01451661030568e-56,7.59757275008217e-54,116.697179921254
RSPO2,-2.06955892791023,0.994246307771318,-17.7783612393867,5.07491121820197e-56,7.66936198406123e-54,116.68526976928
ADAMTSL3,-2.00594907904575,1.63877731663071,-17.7718849661433,5.458616032897e-56,8.22813073521442e-54,116.612760119254
AC119424.1,-1.56516882975477,0.494322606882116,-17.7642031328651,5.95148343818612e-56,8.94817680815851e-54,116.526761673825
CASQ2,-1.87582990728183,1.05714321321511,-17.7631591456656,6.02181051726484e-56,9.03087705512862e-54,116.515074939408
MME,-2.93693600169473,2.40084531624128,-17.7560282043788,6.52488995749191e-56,9.76050670849386e-54,116.435253628794
ART4,-1.5271936245919,0.862513080371154,-17.7248252991588,9.26845013667836e-56,1.38294661811531e-53,116.086077408397
TOP2A,3.21728653473156,5.09562387638994,17.7173365160427,1.00828050460065e-55,1.50065748434729e-53,116.002298079476
TEDC2,2.13395294533023,2.55437939430577,17.6944995594313,1.30343494870765e-55,1.93019721122943e-53,115.746871463726
RAI2,-2.24280048760127,3.6229992036023,-17.6292909350839,2.71195388388497e-55,4.00594330848151e-53,115.018006659349
ARHGAP31,-2.25586829155403,3.76638552532747,-17.6091693714483,3.39942423936382e-55,5.00888164549062e-53,114.793244131687
PAICS,1.70699840708356,5.49963726319331,17.5840022654551,4.50911483012928e-55,6.62738677950522e-53,114.512218722752
AC079325.6,-1.42016467460671,0.971011769556112,-17.5465933397259,6.86069155477956e-55,1.00336337185012e-52,114.094697056513
DENND3,-1.70998840556576,3.43965748576093,-17.5346087135086,7.847684327992e-55,1.14486836367127e-52,113.960987444714
SYNC,-1.52009735960358,1.63285090006593,-17.5305809214363,8.21026784353343e-55,1.19480683003006e-52,113.916055911593
SULT1C4,-1.97853298986066,1.70746059189943,-17.479057586733,1.46276475535966e-54,2.1234588460933e-52,113.341542755101
THBD,-2.57419097654513,4.93654139763066,-17.4763632800997,1.50759592444973e-54,2.18316188194639e-52,113.311512539371
AC245041.2,-2.57138487015939,1.45460491243477,-17.4612234901886,1.78626047694316e-54,2.5803583330901e-52,113.142791121235
ADPRH,-1.59000753071497,3.55652482890158,-17.4451763323489,2.13796336843867e-54,3.08086271415741e-52,112.964001869714
CDC20,3.17647551131817,4.92470671220156,17.4232355839631,2.73332429287523e-54,3.9196269385275e-52,112.719622971003
CORO2B,-1.89768965703628,1.77465761504312,-17.3728020884953,4.8061044094422e-54,6.87529567193457e-52,112.158213291794
OCIAD2,1.98153350240394,6.73613102291689,17.3572495053462,5.71923110900021e-54,8.16174438504247e-52,111.985178904028
AC087521.1,-1.21623075273999,0.643963805286181,-17.3561793748459,5.78808581299943e-54,8.24005317986862e-52,111.973274486945
TIE1,-1.97993539834695,3.69970813052827,-17.3486521554721,6.29636614731073e-54,8.94205368651083e-52,111.889545535725
ANXA8L1,-1.78955980107359,0.746066346321717,-17.3306373970516,7.70120164350746e-54,1.09108995784866e-51,111.689200187385
GHR,-1.47986670743337,1.07849869164135,-17.3228348594354,8.40301070992329e-54,1.1876658158788e-51,111.602445048552
ABI3BP,-2.66686141697473,3.0196963422768,-17.3145086450511,9.22249013759736e-54,1.29726759840027e-51,111.509879449532
PALMD,-1.9513479221488,2.43694703424747,-17.3120024326464,9.48443879773818e-54,1.33093774728832e-51,111.482019434162
CYP1A2,-1.27581088892994,0.276129924991015,-17.3058940594259,1.01544272400537e-53,1.42157157404819e-51,111.414121221651
COX7A1,-1.86171335305333,3.99816596403452,-17.2934138553408,1.16738052587021e-53,1.62655019937916e-51,111.275417502666
RADIL,-1.75717540028334,1.21862725765864,-17.2839352068097,1.29776771028707e-53,1.80395833275706e-51,111.170091823626
HSPB2,-1.33673609684195,1.40460722341753,-17.2810497492673,1.34027526903131e-53,1.85866220720394e-51,111.138032215737
AC244153.1,-2.19918563086306,1.24767632578965,-17.2766861972058,1.40721309421565e-53,1.94690904570145e-51,111.08955276906
CD93,-2.30951962383426,5.35776300404927,-17.2610038551321,1.67654896892654e-53,2.3033949061937e-51,110.915349495321
HBEGF,-2.62486350469283,4.65417310268182,-17.261000956307,1.67660323519138e-53,2.3033949061937e-51,110.915317298655
DNASE2B,-2.00635023857898,1.12913659221124,-17.2565219749036,1.76258033846966e-53,2.41588279043546e-51,110.865572009167
SESN1,-1.65878515953144,3.69924881826688,-17.2554008406767,1.78478152456037e-53,2.44063697203107e-51,110.853120841083
PEAR1,-1.82428113048062,2.30930485099347,-17.2400316462556,2.11883387586006e-53,2.89073682813519e-51,110.682456042651
IL3RA,-1.70342725879344,4.3778518324097,-17.239222455169,2.13805783576316e-53,2.91022754559374e-51,110.673471719912
CAVIN1,-2.23359629268601,7.25331745223963,-17.2389366285306,2.14488976388457e-53,2.91279983649375e-51,110.670298260231
